,Product_title,Brand,Processor,Processor_Brand,RAM(GB),OS,Storage,Screen_size(inch),Price,FLipkart_price,Amazon_price,Croma_price,Ratings
2695,Microsoft Surface Pro (KLH-00023) Laptop (12.3 Inch | Core i5 7th Gen | 8 GB | Windows 10 | 128 GB SSD),Microsoft, Core i5 7th Gen ,Intel,8, Windows 10 , 128 GB SSD,12.3,94990,NA/OOS,NA/OOS,NA/OOS,4.5
2696,ASUS Zenbook Duo 14 UX482EG-KA521TS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD),ASUS, Core i5 11th Gen ,Intel,16, Windows 10 , 512 GB SSD,14,114590,NA/OOS,114990,NA/OOS,4.5
2697,Dell Inspiron 15 3511 (D560568WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 1 TB HDD),Dell, Core i3 11th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,42200,NA/OOS,42200,NA/OOS,2.5
2698,Lenovo Ideapad Gaming 3 15ARH05 (82EY00VCIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),Lenovo, AMD Hexa Core Ryzen 5 ,AMD,8, Windows 10 , 512 GB SSD,15.6,65990,NA/OOS,65990,NA/OOS,
2699,ASUS ROG Strix G15 G513IH-HN081T Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD),ASUS, AMD Octa Core Ryzen 7 ,AMD,8, Windows 10 , 512 GB SSD,15.6,74990,84999,NA/OOS,NA/OOS,
2700,ASUS Vivobook KM413UA-EB702TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD),ASUS, AMD Octa Core Ryzen 7 ,AMD,8, Windows 10 , 512 GB SSD,14,67990,NA/OOS,NA/OOS,NA/OOS,4.2
2701,Lenovo V15 (82KB00M0IH) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD),Lenovo, Core i3 11th Gen ,Intel,4, Windows 10 , 256 GB SSD,15.6,32790,NA/OOS,32790,NA/OOS,4
2702,HP Omen 15-en0037AX (26H93PA) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 1 TB SSD),HP, AMD Octa Core Ryzen 7 ,AMD,16, Windows 10 , 1 TB SSD,15.6,97000,NA/OOS,97000,NA/OOS,4.6
2703,Lenovo Ideapad 320 (80XV00LPIN) Laptop (15.6 Inch | AMD Dual Core A6 | 4 GB | DOS | 1 TB HDD),Lenovo, AMD Dual Core A6 ,AMD,4, DOS , 1 TB HDD,15.6,20990,NA/OOS,NA/OOS,NA/OOS,3.8
2704,MSI GP76 Leopard 11UG-609IN Laptop (17.3 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),MSI, Core i7 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,17.3,179990,179990,NA/OOS,NA/OOS,4.5
2705,ASUS VivoBook 15 X515EA-BQ391TS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 1 TB HDD),ASUS, Core i3 11th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,37290,NA/OOS,37998,NA/OOS,3.4
2706,AVITA Pura NS14A6ING541 Laptop (14 Inch | AMD Dual Core A6 | 8 GB | Windows 10 | 256 GB SSD),AVITA, AMD Dual Core A6 ,AMD,8, Windows 10 , 256 GB SSD,14,24900,NA/OOS,24900,NA/OOS,
2707,Acer Aspire 5 A515-56-36UT (NX.AASAA.001) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 128 GB SSD),Acer, Core i3 11th Gen ,Intel,4, Windows 10 , 128 GB SSD,15.6,51807,NA/OOS,NA/OOS,NA/OOS,
2708,Lenovo Legion 5 15IMH05 (82AU00P2IN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),Lenovo, Core i5 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,15.6,56990,NA/OOS,NA/OOS,NA/OOS,
2709,ASUS VivoBook 15 X509FJ-EJ502T Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD),ASUS, Core i5 8th Gen ,Intel,8, Windows 10 , 512 GB SSD,15.6,47858,NA/OOS,NA/OOS,NA/OOS,4.2
2710,HP 250 G8 (53L46PA) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 1 TB HDD),HP, Core i3 10th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,37990,37990,NA/OOS,NA/OOS,4.5
2711,VAIO SE14 NP14V3IN033P Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),VAIO, Core i5 11th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,61990,NA/OOS,61990,NA/OOS,3.6
2712,ASUS X415JA-EB562TS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),ASUS, Core i5 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,15.6,45990,NA/OOS,NA/OOS,NA/OOS,
2713,Dell Inspiron 13 (C784501WIN8) Laptop (13.3 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),Dell, Core i5 11th Gen ,Intel,8, Windows 10 , 512 GB SSD,13.3,65994,NA/OOS,NA/OOS,NA/OOS,
2714,Dell Inspiron 14 7415 (D560472WIN9P) Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 512 GB SSD),Dell, AMD Octa Core Ryzen 7 ,AMD,16, Windows 10 , 512 GB SSD,14,87990,NA/OOS,NA/OOS,NA/OOS,
2715,Lenovo Ideapad 3 15ADA05 (81W100HHIN) Laptop (15.6 Inch | AMD Dual Core | 4 GB | Windows 10 | 1 TB HDD),Lenovo, AMD Dual Core ,AMD,4, Windows 10 , 1 TB HDD,15.6,25881,NA/OOS,NA/OOS,NA/OOS,3.9
2716,HP Pavilion 15-CC129TX (3CW23PA) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD),HP, Core i5 8th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,58990,NA/OOS,NA/OOS,NA/OOS,4.1
2717,HP Pavilion TouchSmart 14 x360 14-dh1025TX (8GA92PA) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),HP, Core i5 10th Gen ,Intel,8, Windows 10 , 1 TB HDD 256 GB SSD,14,81794,NA/OOS,NA/OOS,NA/OOS,4.3
2718,ASUS VivoBook 15 S510UN-BQ069T Laptop (15.6 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),ASUS, Core i7 8th Gen ,Intel,8, Windows 10 , 1 TB HDD 256 GB SSD,15.6,57990,NA/OOS,NA/OOS,NA/OOS,4.2
2719,Lenovo V15 (82KB00EXIN) Laptop (15 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 512 GB SSD),Lenovo, Core i3 11th Gen ,Intel,4, Windows 10 , 512 GB SSD,15,41990,NA/OOS,NA/OOS,NA/OOS,4.8
2720,Apple MacBook Pro Ultrabook (Core i5 8th Gen/8 GB/256 GB SSD/macOS High Sierra) Laptop MR9Q2HN/A Laptops (13.3 Inch | Core i5 8th Gen | 8 GB | macOS High Sierra | 256 GB SSD),Apple, Core i5 8th Gen ,Intel,8, macOS High Sierra , 256 GB SSD,13.3,143990,NA/OOS,NA/OOS,NA/OOS,4.3
2721,Lenovo Legion Y540 (81SY00B6IN) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),Lenovo, Core i5 9th Gen ,Intel,8, Windows 10 , 1 TB HDD 256 GB SSD,15.6,73999,NA/OOS,73999,NA/OOS,4.2
2722,Acer Aspire 7 A715-41G-R7X4 (NH.Q8DAA.002) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),Acer, AMD Quad Core Ryzen 5 ,AMD,8, Windows 10 , 512 GB SSD,15.6,62990,NA/OOS,62990,NA/OOS,4.4
2723,Lenovo Ideapad Gaming 3i 15IHU6 (82K1004EIN) Laptop (15.6 Inch | Core i7 11th Gen | 8 GB | Windows 10 | 512 GB SSD),Lenovo, Core i7 11th Gen ,Intel,8, Windows 10 , 512 GB SSD,15.6,88600,NA/OOS,88600,NA/OOS,4.3
2724,Lenovo Ideapad L340 (81LK00DTIN) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD),Lenovo, Core i5 9th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,63990,NA/OOS,NA/OOS,NA/OOS,4.2
2725,HP Pavilion 13-bb0078TU (30R16PA) Laptop (13.3 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),HP, Core i7 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,13.3,92990,NA/OOS,109100,NA/OOS,4.5
2726,VAIO Z NZ14V3IN001P Laptop (14 Inch | Core i7 11th Gen | 32 GB | Windows 10 | 2 TB SSD),VAIO, Core i7 11th Gen ,Intel,32, Windows 10 , 2 TB SSD,14,349990,NA/OOS,349990,NA/OOS,1
2727,Acer Aspire ES1-571 (NX.GCESI.022) Laptop (15.6 Inch | Core i5 4th Gen | 4 GB | Linux | 1 TB HDD),Acer, Core i5 4th Gen ,Intel,4, Linux , 1 TB HDD,15.6,30990,NA/OOS,NA/OOS,NA/OOS,3.8
2728,ASUS VivoBook Ultra K413EA-EB521TS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD),ASUS, Core i5 11th Gen ,Intel,16, Windows 10 , 512 GB SSD,14,62990,NA/OOS,NA/OOS,NA/OOS,4.6
2729,ASUS VivoBook Flip 14 TM420UA-EC701TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD),ASUS, AMD Octa Core Ryzen 7 ,AMD,8, Windows 10 , 512 GB SSD,14,69990,69990,72740,NA/OOS,4.6
2730,Acer Spin 3 SP313-51N (NX.A9VSI.005) Laptop (13.3 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),Acer, Core i5 11th Gen ,Intel,8, Windows 11 , 512 GB SSD,13.3,83990,NA/OOS,83990,NA/OOS,
2731,Acer Spin 5 SP513-55N (NX.A5PSI.002) Laptop (13.5 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD),Acer, Core i7 11th Gen ,Intel,16, Windows 11 , 512 GB SSD,13.5,129999,NA/OOS,NA/OOS,NA/OOS,
2732,HP Omen 16-b0351TX (4D8E0PA) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),HP, Core i7 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,14,123500,NA/OOS,123500,NA/OOS,5
2733,HP Pavilion TouchSmart 14 x360 14-cd0053TX (4LR32PA) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD 16 GB SSD),HP, Core i5 8th Gen ,Intel,8, Windows 10 , 1 TB HDD 16 GB SSD,14,72118,NA/OOS,NA/OOS,NA/OOS,4.2
2734,ASUS ZenBook 13 UX325EA-KG701TS Laptop (13.3 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),ASUS, Core i7 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,13.3,92790,NA/OOS,92790,NA/OOS,4.3
2735,Acer Aspire 3 A315-58 (NX.AE0SI.007) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 1 TB HDD 128 GB SSD),Acer, Core i5 11th Gen ,Intel,8, Windows 11 , 1 TB HDD 128 GB SSD,15.6,55994,NA/OOS,NA/OOS,NA/OOS,
2736,ASUS Vivobook X513EA-BQ502TS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),ASUS, Core i5 11th Gen ,Intel,8, Windows 10 , 1 TB HDD 256 GB SSD,15.6,59994,NA/OOS,NA/OOS,NA/OOS,
2737,Acer Swift 3 SF314-43 (NX.AB1SI.007) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),Acer, AMD Hexa Core Ryzen 5 ,AMD,8, Windows 11 , 512 GB SSD,14,59999,NA/OOS,NA/OOS,NA/OOS,
2738,Lenovo ThinkBook 15 (20VEA0HHIH) Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD),Lenovo, Core i7 11th Gen ,Intel,16, Windows 10 , 512 GB SSD,15.6,133200,133200,NA/OOS,NA/OOS,
2739,ASUS TUF Gaming F15 FX506HM-AZ099TS Laptop (15.6 Inch | Core i9 11th Gen | 16 GB | Windows 10 | 1 TB SSD),ASUS, Core i9 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,15.6,144990,NA/OOS,NA/OOS,NA/OOS,
2740,Lenovo essential G50-70 (59-422418) Laptop (15.6 Inch | Core i3 4th Gen | 4 GB | DOS | 1 TB HDD),Lenovo, Core i3 4th Gen ,Intel,4, DOS , 1 TB HDD,15.6,34590,NA/OOS,NA/OOS,NA/OOS,4.3
2741,ASUS A555LA-XX2036D Laptop (15.6 Inch | Core i3 5th Gen | 8 GB | DOS | 1 TB HDD),ASUS, Core i3 5th Gen ,Intel,8, DOS , 1 TB HDD,15.6,88999,NA/OOS,NA/OOS,NA/OOS,4.3
2742,HP 14-dq0005dx (2Q1H1UA) Laptop (14 Inch | Celeron Dual Core | 4 GB | Windows 10 | 64 GB SSD),HP, Celeron Dual Core ,AMD,4, Windows 10 , 64 GB SSD,14,29211,NA/OOS,NA/OOS,NA/OOS,
2743,Acer Aspire 5 A514-54 (NX.A2ASI.004) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),Acer, Core i5 11th Gen ,Intel,8, Windows 11 , 512 GB SSD,14,54994,NA/OOS,NA/OOS,NA/OOS,
2744,Acer Swift 3 SF314-511 (NX.ABNSI.006) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD),Acer, Core i5 11th Gen ,Intel,16, Windows 11 , 512 GB SSD,14,57494,NA/OOS,NA/OOS,NA/OOS,
2745,HP Envy 14-eb0019TX (389U8PA) Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD),HP, Core i5 11th Gen ,Intel,16, Windows 10 , 512 GB SSD,14,87900,NA/OOS,87900,NA/OOS,
2746,Acer Extensa EX215-54 (NX.EGJSI.003) Laptop (15.6 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD),Acer, Core i3 11th Gen ,Intel,4, Windows 10 , 256 GB SSD,15.6,32550,NA/OOS,NA/OOS,NA/OOS,3
2747,HP 15-AC649TU (V5D72PA) Laptop (15.6 Inch | Pentium Quad Core | 4 GB | DOS | 500 GB HDD),HP, Pentium Quad Core ,AMD,4, DOS , 500 GB HDD,15.6,19490,NA/OOS,NA/OOS,NA/OOS,3.8
2748,HP 14s-DR2005TU (2P0N1PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 512 GB SSD),HP, Core i3 11th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,45990,NA/OOS,NA/OOS,NA/OOS,4.5
2749,ASUS TUF Dash F15 FX516PE-HN089TS Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 1 TB SSD),ASUS, Core i5 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,15.6,96990,NA/OOS,NA/OOS,NA/OOS,
2750,ASUS Vivobook R542UQ-DM153 Laptop (15.6 Inch | Core i5 7th Gen | 8 GB | DOS | 1 TB HDD),ASUS, Core i5 7th Gen ,Apple,8, DOS , 1 TB HDD,15.6,42090,NA/OOS,NA/OOS,NA/OOS,4.1
2751,Lenovo Ideapad Slim 5 (82FG0166IN) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD),Lenovo, Core i5 11th Gen ,Intel,16, Windows 10 , 512 GB SSD,15.6,66200,NA/OOS,66200,NA/OOS,4.4
2752,Microsoft Surface Pro (FKH-00015) Laptop (12.3 Inch | Core i7 7th Gen | 16 GB | Windows 10 | 512 GB SSD),Microsoft, Core i7 7th Gen ,Intel,16, Windows 10 , 512 GB SSD,12.3,147400,NA/OOS,NA/OOS,NA/OOS,4.4
2753,Acer Aspire 5 A515-51 (UN.GSZSI.005) Laptop (15.6 Inch | Core i5 8th Gen | 4 GB | Windows 10 | 1 TB HDD),Acer, Core i5 8th Gen ,Intel,4, Windows 10 , 1 TB HDD,15.6,34990,NA/OOS,NA/OOS,NA/OOS,3.7
2754,HP Pavilion TouchSmart 14 X360 14-cd0081tu (4LS25PA) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 256 GB SSD),HP, Core i5 8th Gen ,Intel,8, Windows 10 , 256 GB SSD,14,59990,NA/OOS,NA/OOS,NA/OOS,4
2755,Dell Inspiron 15 3505 (D560361WIN9B) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 4 GB | Windows 10 | 1 TB HDD 256 GB SSD),Dell, AMD Dual Core Ryzen 3 ,AMD,4, Windows 10 , 1 TB HDD 256 GB SSD,15.6,39380,NA/OOS,NA/OOS,NA/OOS,4.3
2756,Acer Swift 5 SF514-55TA (NX.A6SSI.002) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),Acer, Core i5 11th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,71480,NA/OOS,71480,NA/OOS,4.3
2757,ASUS ROG Zephyrus S17 GX703HS-KF058TS Laptop (17.3 Inch | Core i9 11th Gen | 32 GB | Windows 10 | 3 TB SSD),ASUS, Core i9 11th Gen ,Intel,32, Windows 10 , 3 TB SSD,17.3,398990,NA/OOS,NA/OOS,NA/OOS,3
2758,Acer Nitro 5 AN515-45 (NH.QBRSI.001) Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),Acer, AMD Octa Core Ryzen 9 ,AMD,16, Windows 10 , 1 TB HDD 256 GB SSD,15.6,129990,NA/OOS,NA/OOS,NA/OOS,4.5
2759,ASUS ROG Zephyrus S17 GX703HS-K4057TS Laptop (17.3 Inch | Core i9 11th Gen | 32 GB | Windows 10 | 2 TB SSD),ASUS, Core i9 11th Gen ,Intel,32, Windows 10 , 2 TB SSD,17.3,389990,NA/OOS,NA/OOS,NA/OOS,4
2760,ASUS ExpertBook P1440FA-FQ2068 Laptop (14 Inch | Core i5 10th Gen | 8 GB | DOS | 1 TB HDD),ASUS, Core i5 10th Gen ,Intel,8, DOS , 1 TB HDD,14,42605,NA/OOS,NA/OOS,NA/OOS,
2761,Lenovo Thinkpad E14 (20TAS0E000) Laptop (14 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 256 GB SSD),Lenovo, Core i3 11th Gen ,Intel,4, Windows 10 , 256 GB SSD,14,52500,NA/OOS,NA/OOS,NA/OOS,
2762,Lenovo Thinkpad E14 (20YES00100) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),Lenovo, AMD Hexa Core Ryzen 5 ,AMD,8, Windows 10 , 512 GB SSD,14,68284,NA/OOS,NA/OOS,NA/OOS,
2763,ASUS TUF Dash F15 FX516PEZ-HN105TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),ASUS, Core i7 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,15.6,93990,NA/OOS,NA/OOS,NA/OOS,
2764,Acer Predator Helios 300 PH317-53-57MW (NH.Q5PSI.007) Laptop (17.3 Inch | Core i5 9th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD),Acer, Core i5 9th Gen ,Intel,16, Windows 10 , 1 TB HDD 256 GB SSD,17.3,79990,NA/OOS,NA/OOS,NA/OOS,4.8
2765,Acer Aspire E5-576-31 (NX.GRSSI.001) Laptop (15.6 Inch | Core i3 6th Gen | 4 GB | DOS | 1 TB HDD),Acer, Core i3 6th Gen ,Intel,4, DOS , 1 TB HDD,15.6,28000,NA/OOS,NA/OOS,NA/OOS,4
2766,Lenovo Ideapad Slim 3i 14IIL05 (81WD00THIN) Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 256 GB SSD),Lenovo, Core i3 10th Gen ,Intel,4, Windows 10 , 256 GB SSD,14,33990,NA/OOS,NA/OOS,NA/OOS,4.1
2767,Lenovo Ideapad 320-14AST (80XU004WIN) Laptop (14 Inch | AMD Dual Core A6 | 4 GB | Windows 10 | 500 GB HDD),Lenovo, AMD Dual Core A6 ,AMD,4, Windows 10 , 500 GB HDD,14,23735,NA/OOS,NA/OOS,NA/OOS,3.8
2768,ASUS VivoBook 15 X512FA-EJ550T Laptop (15.6 Inch | Core i3 8th Gen | 4 GB | Windows 10 | 256 GB SSD),ASUS, Core i3 8th Gen ,Intel,4, Windows 10 , 256 GB SSD,15.6,33990,NA/OOS,NA/OOS,NA/OOS,4.4
2769,LG gram 16Z90P-G.AJ55A2 Laptop (16 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),LG, Core i5 11th Gen ,Intel,8, Windows 10 , 512 GB SSD,16,100567,NA/OOS,100567,NA/OOS,4.4
2770,Lenovo Ideapad S145 (81UT00EGIN) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),Lenovo, AMD Quad Core Ryzen 5 ,AMD,8, Windows 10 , 512 GB SSD,15.6,39990,NA/OOS,NA/OOS,NA/OOS,4.2
2771,Lenovo ThinkBook 15 G2 (20VE00JUIN) Laptop (15 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD),Lenovo, Core i7 11th Gen ,Intel,16, Windows 10 , 512 GB SSD,15,116999,116999,NA/OOS,NA/OOS,
2772,ASUS TUF Gaming F15 FX506HM-HN014TS Laptop (15.6 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),ASUS, Core i7 11th Gen ,Intel,16, Windows 10 , 1 TB SSD,15.6,120980,NA/OOS,NA/OOS,NA/OOS,
2773,ASUS ROG Zephyrus M16 GU603HE-KR051TS Laptop (16 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 1 TB SSD),ASUS, Core i7 11th Gen ,Apple,16, Windows 10 , 1 TB SSD,16,139990,NA/OOS,139990,NA/OOS,
2774,Lenovo Thinkpad P14s (20VYS0U600) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 10 | 512 GB SSD),Lenovo, Core i7 11th Gen ,Intel,16, Windows 10 , 512 GB SSD,14,194999,NA/OOS,NA/OOS,NA/OOS,
2775,HP 15q-bu028tu (4JA87PA) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD),HP, Core i3 7th Gen ,Intel,4, Windows 10 , 1 TB HDD,15.6,29497,NA/OOS,NA/OOS,NA/OOS,4.2
2776,Acer Aspire 3 A315-42 (UN.HF9SI.039) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 4 GB | Windows 10 | 1 TB HDD),Acer, AMD Dual Core Ryzen 3 ,AMD,4, Windows 10 , 1 TB HDD,15.6,28150,NA/OOS,NA/OOS,NA/OOS,3.8
2777,Lenovo Ideapad 520-15IKB (80YL00RXIN) Laptop (15.6 Inch | Core i7 7th Gen | 8 GB | Windows 10 | 1 TB HDD),Lenovo, Core i7 7th Gen ,Intel,8, Windows 10 , 1 TB HDD,15.6,72222,NA/OOS,NA/OOS,NA/OOS,4
2778,ASUS ROG Strix Scar 15 G533QS-HQ211TS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD),ASUS, AMD Octa Core Ryzen 9 ,AMD,16, Windows 10 , 1 TB SSD,15.6,214987,NA/OOS,NA/OOS,NA/OOS,
2779,Apple MacBook Pro MR9U2HN/A Ultrabook (13.3 Inch | Core i5 8th Gen | 8 GB | macOS High Sierra | 256 GB SSD),Apple, Core i5 8th Gen ,Intel,8, macOS High Sierra , 256 GB SSD,13.3,126990,NA/OOS,NA/OOS,NA/OOS,4.4
2780,HP Pavilion 15-dk0045tx (7LH00PA) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),HP, Core i5 9th Gen ,Intel,8, Windows 10 , 1 TB HDD 256 GB SSD,15.6,77540,NA/OOS,NA/OOS,NA/OOS,4.2
2781,Dell Vostro 14 3400 (D552176WIN9D) Laptop (14 Inch | Core i3 11th Gen | 4 GB | Windows 10 | 1 TB HDD 256 GB SSD),Dell, Core i3 11th Gen ,Intel,4, Windows 10 , 1 TB HDD 256 GB SSD,14,41900,NA/OOS,NA/OOS,41900,4
2782,ASUS VivoBook 14 X412FA-EK363T Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 256 GB SSD),ASUS, Core i3 10th Gen ,Intel,4, Windows 10 , 256 GB SSD,14,39990,NA/OOS,NA/OOS,NA/OOS,
2783,ASUS VivoBook 15 X515EA-BQ562TS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),ASUS, Core i5 11th Gen ,Intel,8, Windows 10 , 512 GB SSD,15.6,52499,52499,NA/OOS,NA/OOS,
2784,ASUS ROG Flow X13 GV301QC-K6100TS Laptop (13.4 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 10 | 1 TB SSD),ASUS, AMD Octa Core Ryzen 9 ,AMD,16, Windows 10 , 1 TB SSD,13.4,128000,NA/OOS,NA/OOS,NA/OOS,
2785,ASUS ROG Strix Scar 17 G733QS-K4277TS Laptop (17.3 Inch | AMD Octa Core Ryzen 9 | 32 GB | Windows 10 | 2 TB SSD),ASUS, AMD Octa Core Ryzen 9 ,AMD,32, Windows 10 , 2 TB SSD,17.3,335990,NA/OOS,NA/OOS,NA/OOS,
2786,ASUS VivoBook 15 M509DA-BR301T Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 4 GB | Windows 10 | 1 TB HDD),ASUS, AMD Dual Core Ryzen 3 ,AMD,4, Windows 10 , 1 TB HDD,15.6,34990,NA/OOS,NA/OOS,NA/OOS,4
2787,HP Stream 11-ah117wm (4ND15UA) Laptop (11.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 32 GB SSD),HP, Celeron Dual Core ,AMD,4, Windows 10 , 32 GB SSD,11.6,40001,NA/OOS,NA/OOS,NA/OOS,5
2788,Dell Vostro 14 3401 (D552171WIN9D) Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 10 | 512 GB SSD),Dell, Core i3 10th Gen ,Intel,8, Windows 10 , 512 GB SSD,14,42490,42490,NA/OOS,NA/OOS,4
2789,HP Omen 15-dc0082tx (4RJ56PA) Laptop (15.6 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD),HP, Core i7 8th Gen ,Intel,8, Windows 10 , 1 TB HDD 128 GB SSD,15.6,116941,NA/OOS,NA/OOS,NA/OOS,4.2
2790,HP Pavilion TouchSmart 14 x360 14-dh1026TX (8GA93PA) Laptop (14 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD),HP, Core i7 10th Gen ,Intel,16, Windows 10 , 512 GB SSD,14,102269,NA/OOS,NA/OOS,NA/OOS,4.4
